TIME,TYPE,SUBJECT_ID,VALUE
1,Infections Predicted,Long Beach Medical Center,1.39
1,Infections Predicted,Winthrop-University Hospital,30.89
1,Infections Predicted,Mercy Medical Center,3.8
1,Infections Predicted,Franklin Hospital,5.97
1,Infections Predicted,South Nassau Communities Hospital,12.78
1,Infections Predicted,Nassau University Medical Center,1.88
1,Infections Predicted,North Shore University Hospital,49.55
1,Infections Predicted,Syosset Hospital,3.74
1,Infections Predicted,St. Joseph Hospital,5.05
1,Infections Predicted,Plainview Hospital,8.72
1,Infections Predicted,St Francis Hospital,40.6
1,Infections Predicted,Eastern Niagara Hospital - Lockport Division,1.4
1,Infections Predicted,Niagara Falls Memorial Medical Center,1.27
1,Infections Predicted,Degraff Memorial Hospital,2.22
1,Infections Predicted,Mount St Marys Hospital and Health Center,4.2
1,Infections Predicted,Eastern Niagara Hospital - Newfane Division,0.6
1,Infections Predicted,"Rome Memorial Hospital, Inc",2.97
1,Infections Predicted,St Elizabeth Medical Center,13.61
1,Infections Predicted,Faxton-St Lukes Healthcare St Lukes Division,7.62
1,Infections Predicted,UPSTATE University Hospital at Community General,10.88
1,Infections Predicted,St Josephs Hospital Health Center,40.7
1,Infections Predicted,University Hospital SUNY Health Science Center,13.46
1,Infections Predicted,Crouse Hospital,12.47
1,Infections Predicted,Geneva General Hospital,3.38
1,Infections Predicted,Clifton Springs Hospital and Clinic,2.33
1,Infections Predicted,F F Thompson Hospital,3.03
1,Infections Predicted,St Luke's Cornwall Hospital/Newburgh,4.5
1,Infections Predicted,Orange Regional Medical Center,11.03
1,Infections Predicted,St Anthony Community Hospital,1.19
1,Infections Predicted,Bon Secours Community Hospital,1.72
1,Infections Predicted,Medina Memorial Hospital,1.22
1,Infections Predicted,Albert Lindley Lee Memorial Hospital,0.69
1,Infections Predicted,Oswego Hospital,1.64
1,Infections Predicted,Aurelia Osborn Fox Memorial Hospital,2.04
1,Infections Predicted,Mary Imogene Bassett Hospital,10.09
1,Infections Predicted,Putnam Hospital Center,4.92
1,Infections Predicted,St. Mary's Hospital,4.29
1,Infections Predicted,Samaritan Hospital,5.19
1,Infections Predicted,Nyack Hospital,7.86
1,Infections Predicted,Good Samaritan Hospital of Suffern,12.25
1,Infections Predicted,Claxton-Hepburn Medical Center,1.32
1,Infections Predicted,Massena Memorial Hospital,
1,Infections Predicted,Gouverneur Hospital,
1,Infections Predicted,Canton-Potsdam Hospital,2.54
1,Infections Predicted,Saratoga Hospital,7.63
1,Infections Predicted,Ellis Hospital,21.42
1,Infections Predicted,Corning Hospital,2.19
1,Infections Predicted,St James Mercy Hospital,1.94
1,Infections Predicted,Brookhaven Memorial Hospital Medical Center Inc,8.33
1,Infections Predicted,Southampton Hospital,2.24
1,Infections Predicted,Eastern Long Island Hospital,0.6
1,Infections Predicted,John T Mather Memorial Hospital of Port Jefferson New York Inc,6.8
1,Infections Predicted,St Charles Hospital,3.63
1,Infections Predicted,Huntington Hospital,9.03
1,Infections Predicted,Southside Hospital,6.83
1,Infections Predicted,Good Samaritan Hospital Medical Center,13.96
1,Infections Predicted,Peconic Bay Medical Center,4.59
1,Infections Predicted,St Catherine of Siena Hospital,5.38
1,Infections Predicted,Catskill Regional Medical Center,2.09
1,Infections Predicted,Cayuga Medical Center at Ithaca,4.24
1,Infections Predicted,HealthAlliance Hospital Mary's Avenue Campus,2.82
1,Infections Predicted,HealthAlliance Hospital Broadway Campus,3.7
1,Infections Predicted,Glens Falls Hospital,8.29
1,Infections Predicted,Newark-Wayne Community Hospital,0.95
1,Infections Predicted,Hudson Valley Hospital Center,4.38
1,Infections Predicted,White Plains Hospital Center,7.15
1,Infections Predicted,Montefiore Mount Vernon Hospital,0.98
1,Infections Predicted,Montefiore New Rochelle Hospital,4.88
1,Infections Predicted,SJRH - St Johns Division,4.09
1,Infections Predicted,St Joseph's Medical Center,1.79
1,Infections Predicted,Northern Westchester Hospital,6.1
1,Infections Predicted,Lawrence Hospital Center,4.35
1,Infections Predicted,Phelps Memorial Hospital Assn,4.1
1,Infections Predicted,Westchester Medical Center,22.35
1,Infections Predicted,Wyoming County Community Hospital,0.83
1,Infections Predicted,Jacobi Medical Center,4.13
1,Infections Predicted,Montefiore Medical Center-Wakefield Hospital,2.04
1,Infections Predicted,Montefiore Medical Center - Henry & Lucy Moses Div,24.84
1,Infections Predicted,Lincoln Medical & Mental Health Center,4.03
1,Infections Predicted,SBH Health System,2.47
1,Infections Predicted,Bronx-Lebanon Hospital Center - Concourse Division,2.62
1,Infections Predicted,Montefiore Medical Center - Montefiore Westchester Square,3.7
1,Infections Predicted,North Central Bronx Hospital,
1,Infections Predicted,Brookdale Hospital Medical Center,5.14
1,Infections Predicted,Brooklyn Hospital Center - Downtown Campus,5.38
1,Infections Predicted,"New York Community Hospital of Brooklyn, Inc",2.49
1,Infections Predicted,Coney Island Hospital,2.88
1,Infections Predicted,Kings County Hospital Center,4.26
1,Infections Predicted,SUNY Downstate Medical Center at LICH,5.82
1,Infections Predicted,Lutheran Medical Center,10.97
1,Infections Predicted,Maimonides Medical Center,27.66
1,Infections Predicted,New York Methodist Hospital,10.02
1,Infections Predicted,Interfaith Medical Center,0.89
1,Infections Predicted,Kingsbrook Jewish Medical Center,3.05
1,Infections Predicted,Wyckoff Heights Medical Center,2.39
1,Infections Predicted,University Hospital of Brooklyn,8.41
1,Infections Predicted,Mount Sinai Beth Israel Brooklyn,3.38
1,Infections Predicted,New York-Presbyterian/Lower Manhattan Hospital,2.26
1,Infections Predicted,Bellevue Hospital Center,12.45
1,Infections Predicted,Mount Sinai Beth Israel,23.11
1,Infections Predicted,Harlem Hospital Center,2.45
1,Infections Predicted,NYU Hospital for Joint Diseases,8.39
1,Infections Predicted,Hospital for Special Surgery,25.96
1,Infections Predicted,Lenox Hill Hospital,29.77
1,Infections Predicted,Memorial Hospital for Cancer and Allied Diseases,26.51
1,Infections Predicted,Metropolitan Hospital Center,2.18
1,Infections Predicted,Mount Sinai Hospital,27.87
1,Infections Predicted,New York Presbyterian Hospital - New York Weill Cornell Center,35.74
1,Infections Predicted,NYU Hospitals Center,20.95
1,Infections Predicted,New York Presbyterian Hospital - Columbia Presbyterian Center,35.05
1,Infections Predicted,Mount Sinai Roosevelt,7.19
1,Infections Predicted,Mount Sinai St. Luke's,10.77
1,Infections Predicted,SVCMC-St Vincents Manhattan,11.99
1,Infections Predicted,Elmhurst Hospital Center,3.43
1,Infections Predicted,Flushing Hospital Medical Center,2.49
1,Infections Predicted,Jamaica Hospital Medical Center,3.68
1,Infections Predicted,Long Island Jewish Medical Center,33.12
1,Infections Predicted,Peninsula Hospital Center,1.75
1,Infections Predicted,Queens Hospital Center,1.74
1,Infections Predicted,St Johns Queens Hospital,5.26
1,Infections Predicted,St Johns Episcopal Hospital So Shore,1.4
1,Infections Predicted,New York Hospital Medical Center of Queens,15.81
1,Infections Predicted,Forest Hills Hospital,6.99
1,Infections Predicted,Mount Sinai Hospital - Mount Sinai Hospital of Queens,3.58
1,Infections Predicted,Woodhull Medical & Mental Health Center,1.96
1,Infections Predicted,Richmond University Medical Center,6.11
1,Infections Predicted,Staten Island University Hosp-North,26.89
1,Infections Predicted,North General Hospital,1.31
1,Infections Predicted,Mary Immaculate Hospital,1.65
1,Infections Predicted,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,15.99
1,Infections Predicted,Millard Fillmore Suburban Hospital,9.91
1,Infections Predicted,New York Presbyterian Hospital - Allen Hospital,2.16
2,Infections Predicted,Albany Medical Center Hospital,32.72
2,Infections Predicted,Albany Memorial Hospital,6.15
2,Infections Predicted,St Peters Hospital,37.43
2,Infections Predicted,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,
2,Infections Predicted,Our Lady of Lourdes Memorial Hospital Inc,9.68
2,Infections Predicted,United Health Services Hospitals Inc. - Wilson Medical Center,16.25
2,Infections Predicted,Olean General Hospital,4.03
2,Infections Predicted,Auburn Community Hospital,2.32
2,Infections Predicted,Brooks Memorial Hospital,1.36
2,Infections Predicted,Woman's Christian Association,4.26
2,Infections Predicted,TLC Health Network Lake Shore Hospital,1.41
2,Infections Predicted,Arnot Ogden Medical Center,11.15
2,Infections Predicted,St Josephs Hospital,1.61
2,Infections Predicted,Chenango Memorial Hospital Inc,1.22
2,Infections Predicted,Champlain Valley Physicians Hospital Medical Center,11.13
2,Infections Predicted,Columbia Memorial Hospital,4.53
2,Infections Predicted,Cortland Regional Medical Center Inc,1.72
2,Infections Predicted,Mid-Hudson Valley Division of Westchester Medical Center,3.51
2,Infections Predicted,Vassar Brothers Medical Center,16.84
2,Infections Predicted,Northern Dutchess Hospital,3.82
2,Infections Predicted,Buffalo General Medical Center,29.17
2,Infections Predicted,Women And Children's Hospital Of Buffalo,1.71
2,Infections Predicted,Erie County Medical Center,11.25
2,Infections Predicted,Mercy Hospital,22.87
2,Infections Predicted,Millard Fillmore Hospital,9.64
2,Infections Predicted,Roswell Park Cancer Institute,6.22
2,Infections Predicted,Sisters of Charity Hospital,5.71
2,Infections Predicted,University Hospital,19.91
2,Infections Predicted,Kenmore Mercy Hospital,10.13
2,Infections Predicted,Sisters of Charity Hospital - St Joseph Campus,5.1
2,Infections Predicted,Adirondack Medical Center-Saranac Lake Site,1.71
2,Infections Predicted,Alice Hyde Medical Center,2.29
2,Infections Predicted,Nathan Littauer Hospital,1.88
2,Infections Predicted,United Memorial Medical Center North Street Campus,2.3
2,Infections Predicted,Samaritan Medical Center,4.62
2,Infections Predicted,Carthage Area Hospital Inc,
2,Infections Predicted,Lewis County General Hospital,1.51
2,Infections Predicted,Nicholas H Noyes Memorial Hospital,1.43
2,Infections Predicted,Oneida Healthcare,3.58
2,Infections Predicted,Community Memorial Hospital Inc,2.47
2,Infections Predicted,Highland Hospital,16.43
2,Infections Predicted,Rochester General Hospital,34.57
2,Infections Predicted,Strong Memorial Hospital,28.74
2,Infections Predicted,Lakeside Memorial Hospital,1.15
2,Infections Predicted,The Unity Hospital of Rochester,11.44
2,Infections Predicted,St. Mary's Healthcare,3.27
2,Infections Predicted,Glen Cove Hospital,6.83
2,Infections Predicted,Long Beach Medical Center,1.17
2,Infections Predicted,Winthrop-University Hospital,31.26
2,Infections Predicted,Mercy Medical Center,4.05
2,Infections Predicted,Franklin Hospital,6.14
2,Infections Predicted,South Nassau Communities Hospital,12.06
2,Infections Predicted,Nassau University Medical Center,2.57
2,Infections Predicted,North Shore University Hospital,59
2,Infections Predicted,Syosset Hospital,3.79
2,Infections Predicted,St. Joseph Hospital,4.3
2,Infections Predicted,Plainview Hospital,10.26
2,Infections Predicted,St Francis Hospital,39.45
2,Infections Predicted,Eastern Niagara Hospital - Lockport Division,1.95
2,Infections Predicted,Niagara Falls Memorial Medical Center,1
2,Infections Predicted,Degraff Memorial Hospital,2.6
2,Infections Predicted,Mount St Marys Hospital and Health Center,4.78
2,Infections Predicted,Eastern Niagara Hospital - Newfane Division,0.78
2,Infections Predicted,"Rome Memorial Hospital, Inc",2.95
2,Infections Predicted,St Elizabeth Medical Center,15.42
2,Infections Predicted,Faxton-St Lukes Healthcare St Lukes Division,9.11
2,Infections Predicted,UPSTATE University Hospital at Community General,10.84
2,Infections Predicted,St Josephs Hospital Health Center,39.88
2,Infections Predicted,University Hospital SUNY Health Science Center,14
2,Infections Predicted,Crouse Hospital,14.86
2,Infections Predicted,Geneva General Hospital,3.38
2,Infections Predicted,Clifton Springs Hospital and Clinic,2.57
2,Infections Predicted,F F Thompson Hospital,3.19
2,Infections Predicted,St Luke's Cornwall Hospital/Newburgh,3.45
2,Infections Predicted,Orange Regional Medical Center,10.82
2,Infections Predicted,St Anthony Community Hospital,1.35
2,Infections Predicted,Bon Secours Community Hospital,1.24
2,Infections Predicted,Medina Memorial Hospital,0.88
2,Infections Predicted,Oswego Hospital,1.86
2,Infections Predicted,Aurelia Osborn Fox Memorial Hospital,2.48
2,Infections Predicted,Mary Imogene Bassett Hospital,11.42
2,Infections Predicted,Putnam Hospital Center,6.34
2,Infections Predicted,St. Mary's Hospital,4.96
2,Infections Predicted,Samaritan Hospital,4.08
2,Infections Predicted,Nyack Hospital,8.36
2,Infections Predicted,Good Samaritan Hospital of Suffern,11.71
2,Infections Predicted,Claxton-Hepburn Medical Center,2.15
2,Infections Predicted,Massena Memorial Hospital,
2,Infections Predicted,Canton-Potsdam Hospital,4.68
2,Infections Predicted,Saratoga Hospital,7.91
2,Infections Predicted,Ellis Hospital,22.93
2,Infections Predicted,Corning Hospital,2.27
2,Infections Predicted,St James Mercy Hospital,1.2
2,Infections Predicted,Brookhaven Memorial Hospital Medical Center Inc,7.91
2,Infections Predicted,Southampton Hospital,2.74
2,Infections Predicted,Eastern Long Island Hospital,0.91
2,Infections Predicted,John T Mather Memorial Hospital of Port Jefferson New York Inc,7.61
2,Infections Predicted,St Charles Hospital,2.56
2,Infections Predicted,Huntington Hospital,9.07
2,Infections Predicted,Southside Hospital,8.04
2,Infections Predicted,Good Samaritan Hospital Medical Center,13.59
2,Infections Predicted,Peconic Bay Medical Center,3.2
2,Infections Predicted,St Catherine of Siena Hospital,7.63
2,Infections Predicted,Catskill Regional Medical Center,2
2,Infections Predicted,Cayuga Medical Center at Ithaca,3.57
2,Infections Predicted,HealthAlliance Hospital Mary's Avenue Campus,5.1
2,Infections Predicted,HealthAlliance Hospital Broadway Campus,5.09
2,Infections Predicted,Glens Falls Hospital,7.98
2,Infections Predicted,Newark-Wayne Community Hospital,0.96
2,Infections Predicted,Hudson Valley Hospital Center,4.93
2,Infections Predicted,White Plains Hospital Center,8.21
2,Infections Predicted,Montefiore Mount Vernon Hospital,0.99
2,Infections Predicted,Montefiore New Rochelle Hospital,4.83
2,Infections Predicted,SJRH - St Johns Division,4.06
2,Infections Predicted,St Joseph's Medical Center,1.61
2,Infections Predicted,Northern Westchester Hospital,8.01
2,Infections Predicted,Lawrence Hospital Center,6.25
2,Infections Predicted,Phelps Memorial Hospital Assn,4.53
2,Infections Predicted,Westchester Medical Center,22.31
2,Infections Predicted,Wyoming County Community Hospital,1.37
2,Infections Predicted,Jacobi Medical Center,4.39
2,Infections Predicted,Montefiore Medical Center-Wakefield Hospital,2.13
2,Infections Predicted,Montefiore Medical Center - Henry & Lucy Moses Div,22.85
2,Infections Predicted,Lincoln Medical & Mental Health Center,3.69
2,Infections Predicted,SBH Health System,3.62
2,Infections Predicted,Bronx-Lebanon Hospital Center - Concourse Division,4.14
2,Infections Predicted,Montefiore Medical Center - Montefiore Westchester Square,3.25
2,Infections Predicted,North Central Bronx Hospital,
2,Infections Predicted,Brookdale Hospital Medical Center,4.88
2,Infections Predicted,Brooklyn Hospital Center - Downtown Campus,4.13
2,Infections Predicted,"New York Community Hospital of Brooklyn, Inc",2.78
2,Infections Predicted,Coney Island Hospital,3.49
2,Infections Predicted,Kings County Hospital Center,5.12
2,Infections Predicted,SUNY Downstate Medical Center at LICH,7.32
2,Infections Predicted,Lutheran Medical Center,10.32
2,Infections Predicted,Maimonides Medical Center,24.8
2,Infections Predicted,New York Methodist Hospital,12.51
2,Infections Predicted,Interfaith Medical Center,1.38
2,Infections Predicted,Kingsbrook Jewish Medical Center,1.95
2,Infections Predicted,Wyckoff Heights Medical Center,3.15
2,Infections Predicted,University Hospital of Brooklyn,6.32
2,Infections Predicted,Mount Sinai Beth Israel Brooklyn,3.42
2,Infections Predicted,New York-Presbyterian/Lower Manhattan Hospital,3.4
2,Infections Predicted,Bellevue Hospital Center,11.71
2,Infections Predicted,Mount Sinai Beth Israel,22.21
2,Infections Predicted,Harlem Hospital Center,2.6
2,Infections Predicted,NYU Hospital for Joint Diseases,11.63
2,Infections Predicted,Hospital for Special Surgery,29.89
2,Infections Predicted,Lenox Hill Hospital,29.52
2,Infections Predicted,Memorial Hospital for Cancer and Allied Diseases,32.49
2,Infections Predicted,Metropolitan Hospital Center,2.13
2,Infections Predicted,Mount Sinai Hospital,28.86
2,Infections Predicted,New York Presbyterian Hospital - New York Weill Cornell Center,36.3
2,Infections Predicted,NYU Hospitals Center,23.52
2,Infections Predicted,New York Presbyterian Hospital - Columbia Presbyterian Center,32.99
2,Infections Predicted,Mount Sinai Roosevelt,8.93
2,Infections Predicted,Mount Sinai St. Luke's,10.25
2,Infections Predicted,SVCMC-St Vincents Manhattan,11.15
2,Infections Predicted,Elmhurst Hospital Center,3.67
2,Infections Predicted,Flushing Hospital Medical Center,3.02
2,Infections Predicted,Jamaica Hospital Medical Center,3.91
2,Infections Predicted,Long Island Jewish Medical Center,28.03
2,Infections Predicted,Peninsula Hospital Center,1.5
2,Infections Predicted,Queens Hospital Center,2.04
2,Infections Predicted,St Johns Episcopal Hospital So Shore,1.62
2,Infections Predicted,New York Hospital Medical Center of Queens,19.01
2,Infections Predicted,Forest Hills Hospital,6.89
2,Infections Predicted,Mount Sinai Hospital - Mount Sinai Hospital of Queens,3.86
2,Infections Predicted,Woodhull Medical & Mental Health Center,2.58
2,Infections Predicted,Richmond University Medical Center,5.97
2,Infections Predicted,Staten Island University Hosp-North,26.03
2,Infections Predicted,North General Hospital,
2,Infections Predicted,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,13.45
2,Infections Predicted,Millard Fillmore Suburban Hospital,11.91
2,Infections Predicted,New York Presbyterian Hospital - Allen Hospital,3.15
3,Infections Predicted,Albany Medical Center Hospital,33.97
3,Infections Predicted,Albany Memorial Hospital,5.62
3,Infections Predicted,St Peters Hospital,33.41
3,Infections Predicted,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,
3,Infections Predicted,Our Lady of Lourdes Memorial Hospital Inc,11.4
3,Infections Predicted,United Health Services Hospitals Inc. - Wilson Medical Center,13.76
3,Infections Predicted,Olean General Hospital,3.66
3,Infections Predicted,Auburn Community Hospital,2.66
3,Infections Predicted,Brooks Memorial Hospital,1.96
3,Infections Predicted,Woman's Christian Association,4.3
3,Infections Predicted,TLC Health Network Lake Shore Hospital,0.82
3,Infections Predicted,Arnot Ogden Medical Center,10.03
3,Infections Predicted,St Josephs Hospital,0.82
3,Infections Predicted,Chenango Memorial Hospital Inc,1.01
3,Infections Predicted,Champlain Valley Physicians Hospital Medical Center,8.4
3,Infections Predicted,Columbia Memorial Hospital,4.18
3,Infections Predicted,Cortland Regional Medical Center Inc,2.26
3,Infections Predicted,Mid-Hudson Valley Division of Westchester Medical Center,3.32
3,Infections Predicted,Vassar Brothers Medical Center,14.37
3,Infections Predicted,Northern Dutchess Hospital,3.07
3,Infections Predicted,Buffalo General Medical Center,28.22
3,Infections Predicted,Women And Children's Hospital Of Buffalo,1.13
3,Infections Predicted,Erie County Medical Center,8.42
3,Infections Predicted,Mercy Hospital,24.56
3,Infections Predicted,Millard Fillmore Hospital,8.57
3,Infections Predicted,Roswell Park Cancer Institute,6.94
3,Infections Predicted,Sisters of Charity Hospital,5.09
3,Infections Predicted,University Hospital,21.57
3,Infections Predicted,Kenmore Mercy Hospital,7.55
3,Infections Predicted,Sisters of Charity Hospital - St Joseph Campus,4.79
3,Infections Predicted,Adirondack Medical Center-Saranac Lake Site,2.71
3,Infections Predicted,Alice Hyde Medical Center,2.16
3,Infections Predicted,Nathan Littauer Hospital,0.92
3,Infections Predicted,United Memorial Medical Center North Street Campus,2.12
3,Infections Predicted,Samaritan Medical Center,4.8
3,Infections Predicted,Carthage Area Hospital Inc,
3,Infections Predicted,Lewis County General Hospital,0.83
3,Infections Predicted,Nicholas H Noyes Memorial Hospital,1.86
3,Infections Predicted,Oneida Healthcare,2.91
3,Infections Predicted,Community Memorial Hospital Inc,1.81
3,Infections Predicted,Highland Hospital,15.26
3,Infections Predicted,Rochester General Hospital,27.67
3,Infections Predicted,Strong Memorial Hospital,27.61
3,Infections Predicted,Lakeside Memorial Hospital,1.43
3,Infections Predicted,The Unity Hospital of Rochester,9.87
3,Infections Predicted,St. Mary's Healthcare,3.42
3,Infections Predicted,Glen Cove Hospital,6.26
3,Infections Predicted,Long Beach Medical Center,1.58
3,Infections Predicted,Winthrop-University Hospital,27.66
3,Infections Predicted,Mercy Medical Center,6.69
3,Infections Predicted,Franklin Hospital,4.46
3,Infections Predicted,South Nassau Communities Hospital,13.04
3,Infections Predicted,Nassau University Medical Center,2.95
3,Infections Predicted,North Shore University Hospital,54.13
3,Infections Predicted,Syosset Hospital,2.48
3,Infections Predicted,St. Joseph Hospital,4.7
3,Infections Predicted,Plainview Hospital,9.5
3,Infections Predicted,St Francis Hospital,36.42
3,Infections Predicted,Eastern Niagara Hospital - Lockport Division,1.08
3,Infections Predicted,Niagara Falls Memorial Medical Center,1.2
3,Infections Predicted,Degraff Memorial Hospital,2.21
3,Infections Predicted,Mount St Marys Hospital and Health Center,4.35
3,Infections Predicted,Eastern Niagara Hospital - Newfane Division,0.76
3,Infections Predicted,"Rome Memorial Hospital, Inc",3.58
3,Infections Predicted,St Elizabeth Medical Center,13.75
3,Infections Predicted,Faxton-St Lukes Healthcare St Lukes Division,8.37
3,Infections Predicted,UPSTATE University Hospital at Community General,10.34
3,Infections Predicted,St Josephs Hospital Health Center,43.03
3,Infections Predicted,University Hospital SUNY Health Science Center,14.49
3,Infections Predicted,Crouse Hospital,13.37
3,Infections Predicted,Geneva General Hospital,3.35
3,Infections Predicted,Clifton Springs Hospital and Clinic,2.01
3,Infections Predicted,F F Thompson Hospital,1.84
3,Infections Predicted,St Luke's Cornwall Hospital/Newburgh,5.77
3,Infections Predicted,Orange Regional Medical Center,8.84
3,Infections Predicted,St Anthony Community Hospital,1.16
3,Infections Predicted,Bon Secours Community Hospital,1.44
3,Infections Predicted,Medina Memorial Hospital,1.26
3,Infections Predicted,Oswego Hospital,1.35
3,Infections Predicted,Aurelia Osborn Fox Memorial Hospital,1.58
3,Infections Predicted,Mary Imogene Bassett Hospital,10.76
3,Infections Predicted,Putnam Hospital Center,5.52
3,Infections Predicted,St. Mary's Hospital,5.15
3,Infections Predicted,Samaritan Hospital,3.86
3,Infections Predicted,Nyack Hospital,6.19
3,Infections Predicted,Good Samaritan Hospital of Suffern,10.1
3,Infections Predicted,Claxton-Hepburn Medical Center,1.64
3,Infections Predicted,Massena Memorial Hospital,
3,Infections Predicted,Gouverneur Hospital,
3,Infections Predicted,Canton-Potsdam Hospital,4.16
3,Infections Predicted,Saratoga Hospital,7.03
3,Infections Predicted,Ellis Hospital,20.39
3,Infections Predicted,Corning Hospital,2.62
3,Infections Predicted,St James Mercy Hospital,2.12
3,Infections Predicted,Brookhaven Memorial Hospital Medical Center Inc,8.51
3,Infections Predicted,Southampton Hospital,2.23
3,Infections Predicted,Eastern Long Island Hospital,0.73
3,Infections Predicted,John T Mather Memorial Hospital of Port Jefferson New York Inc,6.53
3,Infections Predicted,St Charles Hospital,3.46
3,Infections Predicted,Huntington Hospital,8.92
3,Infections Predicted,Southside Hospital,8
3,Infections Predicted,Good Samaritan Hospital Medical Center,14.05
3,Infections Predicted,Peconic Bay Medical Center,4.81
3,Infections Predicted,St Catherine of Siena Hospital,7.83
3,Infections Predicted,Catskill Regional Medical Center,3.02
3,Infections Predicted,Cayuga Medical Center at Ithaca,3.47
3,Infections Predicted,HealthAlliance Hospital Mary's Avenue Campus,2.08
3,Infections Predicted,HealthAlliance Hospital Broadway Campus,4.4
3,Infections Predicted,Glens Falls Hospital,7.09
3,Infections Predicted,Newark-Wayne Community Hospital,2.28
3,Infections Predicted,Hudson Valley Hospital Center,4.7
3,Infections Predicted,White Plains Hospital Center,6.56
3,Infections Predicted,Montefiore Mount Vernon Hospital,1.72
3,Infections Predicted,Montefiore New Rochelle Hospital,4.07
3,Infections Predicted,SJRH - St Johns Division,4.77
3,Infections Predicted,St Joseph's Medical Center,1.29
3,Infections Predicted,Northern Westchester Hospital,7.07
3,Infections Predicted,Lawrence Hospital Center,4.73
3,Infections Predicted,Phelps Memorial Hospital Assn,4.15
3,Infections Predicted,Westchester Medical Center,18.26
3,Infections Predicted,Wyoming County Community Hospital,1.35
3,Infections Predicted,Jacobi Medical Center,3.84
3,Infections Predicted,Montefiore Medical Center-Wakefield Hospital,2.17
3,Infections Predicted,Montefiore Medical Center - Henry & Lucy Moses Div,20.31
3,Infections Predicted,Lincoln Medical & Mental Health Center,4.34
3,Infections Predicted,SBH Health System,4.19
3,Infections Predicted,Bronx-Lebanon Hospital Center - Concourse Division,3.51
3,Infections Predicted,Montefiore Medical Center - Montefiore Westchester Square,4.47
3,Infections Predicted,North Central Bronx Hospital,
3,Infections Predicted,Brookdale Hospital Medical Center,3.96
3,Infections Predicted,Brooklyn Hospital Center - Downtown Campus,5.02
3,Infections Predicted,"New York Community Hospital of Brooklyn, Inc",2.93
3,Infections Predicted,Coney Island Hospital,4.02
3,Infections Predicted,Kings County Hospital Center,4.87
3,Infections Predicted,SUNY Downstate Medical Center at LICH,5.3
3,Infections Predicted,Lutheran Medical Center,10.95
3,Infections Predicted,Maimonides Medical Center,19.09
3,Infections Predicted,New York Methodist Hospital,13.69
3,Infections Predicted,Interfaith Medical Center,1.39
3,Infections Predicted,Kingsbrook Jewish Medical Center,2.94
3,Infections Predicted,Wyckoff Heights Medical Center,3.18
3,Infections Predicted,University Hospital of Brooklyn,5.82
3,Infections Predicted,Mount Sinai Beth Israel Brooklyn,4.76
3,Infections Predicted,New York-Presbyterian/Lower Manhattan Hospital,3.79
3,Infections Predicted,Bellevue Hospital Center,11.11
3,Infections Predicted,Mount Sinai Beth Israel,23
3,Infections Predicted,Harlem Hospital Center,2.11
3,Infections Predicted,NYU Hospital for Joint Diseases,11.4
3,Infections Predicted,Hospital for Special Surgery,24.82
3,Infections Predicted,Lenox Hill Hospital,26.26
3,Infections Predicted,Memorial Hospital for Cancer and Allied Diseases,32.8
3,Infections Predicted,Metropolitan Hospital Center,1.44
3,Infections Predicted,Mount Sinai Hospital,24.82
3,Infections Predicted,New York Presbyterian Hospital - New York Weill Cornell Center,33.52
3,Infections Predicted,NYU Hospitals Center,24.64
3,Infections Predicted,New York Presbyterian Hospital - Columbia Presbyterian Center,29.3
3,Infections Predicted,Mount Sinai Roosevelt,9.69
3,Infections Predicted,Mount Sinai St. Luke's,8.25
3,Infections Predicted,Elmhurst Hospital Center,3.18
3,Infections Predicted,Flushing Hospital Medical Center,4
3,Infections Predicted,Jamaica Hospital Medical Center,4.27
3,Infections Predicted,Long Island Jewish Medical Center,27.38
3,Infections Predicted,Peninsula Hospital Center,1.92
3,Infections Predicted,Queens Hospital Center,2.31
3,Infections Predicted,St Johns Episcopal Hospital So Shore,2.09
3,Infections Predicted,New York Hospital Medical Center of Queens,17.84
3,Infections Predicted,Forest Hills Hospital,5.87
3,Infections Predicted,Mount Sinai Hospital - Mount Sinai Hospital of Queens,5.1
3,Infections Predicted,Woodhull Medical & Mental Health Center,3.42
3,Infections Predicted,Richmond University Medical Center,7.6
3,Infections Predicted,Staten Island University Hosp-North,23.22
3,Infections Predicted,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,14
3,Infections Predicted,Millard Fillmore Suburban Hospital,14.04
3,Infections Predicted,New York Presbyterian Hospital - Allen Hospital,2.68
4,Infections Predicted,Albany Medical Center Hospital,28.48
4,Infections Predicted,Albany Memorial Hospital,3.92
4,Infections Predicted,St Peters Hospital,33.83
4,Infections Predicted,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,
4,Infections Predicted,Our Lady of Lourdes Memorial Hospital Inc,10.42
4,Infections Predicted,United Health Services Hospitals Inc. - Wilson Medical Center,11.57
4,Infections Predicted,Olean General Hospital,4.17
4,Infections Predicted,Auburn Community Hospital,3.08
4,Infections Predicted,Brooks Memorial Hospital,1.86
4,Infections Predicted,Woman's Christian Association,3.38
4,Infections Predicted,TLC Health Network Lake Shore Hospital,0.73
